Player,Player-additional,Wt.
Jumbo Díaz,diazju03,315.0
Jumbo Díaz,diazju03,315.0
Jumbo Díaz,diazju03,315.0
Jumbo Díaz,diazju03,315.0
Kennys Vargas,vargake01,290.0
Kennys Vargas,vargake01,290.0
Kennys Vargas,vargake01,290.0
Kennys Vargas,vargake01,290.0
Félix Bautista,bautife01,285.0
Félix Bautista,bautife01,285.0
Bartolo Colon,colonba01,285.0
Bartolo Colon,colonba01,285.0
Bartolo Colon,colonba01,285.0
Bartolo Colon,colonba01,285.0
Bartolo Colon,colonba01,285.0
Bartolo Colon,colonba01,285.0
Bartolo Colon,colonba01,285.0
Bartolo Colon,colonba01,285.0
Bartolo Colon,colonba01,285.0
Bartolo Colon,colonba01,285.0
Bartolo Colon,colonba01,285.0
Bartolo Colon,colonba01,285.0
Bartolo Colon,colonba01,285.0
Bartolo Colon,colonba01,285.0
Bartolo Colon,colonba01,285.0
Bartolo Colon,colonba01,285.0
Bartolo Colon,colonba01,285.0
Bartolo Colon,colonba01,285.0
Bartolo Colon,colonba01,285.0
Bartolo Colon,colonba01,285.0
Bartolo Colon,colonba01,285.0
Calvin Pickering,pickeca01,283.0
Calvin Pickering,pickeca01,283.0
Calvin Pickering,pickeca01,283.0
Calvin Pickering,pickeca01,283.0
Calvin Pickering,pickeca01,283.0
Max Castillo,castima03,280.0
Max Castillo,castima03,280.0
José Ceda,cedajo01,280.0
José Ceda,cedajo01,280.0
Luis Jiménez,jimenlu01,280.0
Michael Pineda,pinedmi01,280.0
Michael Pineda,pinedmi01,280.0
Michael Pineda,pinedmi01,280.0
Michael Pineda,pinedmi01,280.0
Michael Pineda,pinedmi01,280.0
Michael Pineda,pinedmi01,280.0
Michael Pineda,pinedmi01,280.0
Michael Pineda,pinedmi01,280.0
Michael Pineda,pinedmi01,280.0
Renyel Pinto,pintore01,280.0
Renyel Pinto,pintore01,280.0
Renyel Pinto,pintore01,280.0
Renyel Pinto,pintore01,280.0
Renyel Pinto,pintore01,280.0
Carlos Silva,silvaca01,280.0
Carlos Silva,silvaca01,280.0
Carlos Silva,silvaca01,280.0
Carlos Silva,silvaca01,280.0
Carlos Silva,silvaca01,280.0
Carlos Silva,silvaca01,280.0
Carlos Silva,silvaca01,280.0
Carlos Silva,silvaca01,280.0
Carlos Silva,silvaca01,280.0
Jesús Aguilar,aguilje01,277.0
Jesús Aguilar,aguilje01,277.0
Jesús Aguilar,aguilje01,277.0
Jesús Aguilar,aguilje01,277.0
Jesús Aguilar,aguilje01,277.0
Jesús Aguilar,aguilje01,277.0
Jesús Aguilar,aguilje01,277.0
Jesús Aguilar,aguilje01,277.0
Jesús Aguilar,aguilje01,277.0
Jesús Aguilar,aguilje01,277.0
Carlos Estévez,estevca01,277.0
Carlos Estévez,estevca01,277.0
Carlos Estévez,estevca01,277.0
Carlos Estévez,estevca01,277.0
Carlos Estévez,estevca01,277.0
Carlos Estévez,estevca01,277.0
Carlos Estévez,estevca01,277.0
Carlos Estévez,estevca01,277.0
Joe Jiménez,jimenjo02,277.0
Joe Jiménez,jimenjo02,277.0
Joe Jiménez,jimenjo02,277.0
Joe Jiménez,jimenjo02,277.0
Joe Jiménez,jimenjo02,277.0
Joe Jiménez,jimenjo02,277.0
Joe Jiménez,jimenjo02,277.0
Joe Jiménez,jimenjo02,277.0
Elvis Araújo,araujel01,275.0
Elvis Araújo,araujel01,275.0
Bruce Rondón,rondobr01,275.0
Bruce Rondón,rondobr01,275.0
Bruce Rondón,rondobr01,275.0
Bruce Rondón,rondobr01,275.0
Bruce Rondón,rondobr01,275.0
Carlos Zambrano,zambrca01,275.0
Carlos Zambrano,zambrca01,275.0
Carlos Zambrano,zambrca01,275.0
Carlos Zambrano,zambrca01,275.0
Carlos Zambrano,zambrca01,275.0
Carlos Zambrano,zambrca01,275.0
Carlos Zambrano,zambrca01,275.0
Carlos Zambrano,zambrca01,275.0
Carlos Zambrano,zambrca01,275.0
Carlos Zambrano,zambrca01,275.0
Carlos Zambrano,zambrca01,275.0
Carlos Zambrano,zambrca01,275.0
Miguel Sanó,sanomi01,272.0
Miguel Sanó,sanomi01,272.0
Miguel Sanó,sanomi01,272.0
Miguel Sanó,sanomi01,272.0
Miguel Sanó,sanomi01,272.0
Miguel Sanó,sanomi01,272.0
Miguel Sanó,sanomi01,272.0
Miguel Sanó,sanomi01,272.0
Miguel Sanó,sanomi01,272.0
Jonathan Albaladejo,albaljo01,270.0
Jonathan Albaladejo,albaljo01,270.0
Jonathan Albaladejo,albaljo01,270.0
Jonathan Albaladejo,albaljo01,270.0
Jonathan Albaladejo,albaljo01,270.0
Alberto Baldonado,baldoal01,270.0
Roberto Hernández,carmofa01,270.0
Roberto Hernández,carmofa01,270.0
Roberto Hernández,carmofa01,270.0
Roberto Hernández,carmofa01,270.0
Roberto Hernández,carmofa01,270.0
Roberto Hernández,carmofa01,270.0
Roberto Hernández,carmofa01,270.0
Roberto Hernández,carmofa01,270.0
Roberto Hernández,carmofa01,270.0
Roberto Hernández,carmofa01,270.0
Roberto Hernández,carmofa01,270.0
Carlos Lee,leeca01,270.0
Carlos Lee,leeca01,270.0
Carlos Lee,leeca01,270.0
Carlos Lee,leeca01,270.0
Carlos Lee,leeca01,270.0
Carlos Lee,leeca01,270.0
Carlos Lee,leeca01,270.0
Carlos Lee,leeca01,270.0
Carlos Lee,leeca01,270.0
Carlos Lee,leeca01,270.0
Carlos Lee,leeca01,270.0
Carlos Lee,leeca01,270.0
Carlos Lee,leeca01,270.0
Carlos Lee,leeca01,270.0
Felipe Paulino,paulife01,270.0
Felipe Paulino,paulife01,270.0
Felipe Paulino,paulife01,270.0
Felipe Paulino,paulife01,270.0
Felipe Paulino,paulife01,270.0
Felipe Paulino,paulife01,270.0
Humberto Sánchez,sanchhu01,270.0
Rómulo Sánchez,sanchro01,270.0
Rómulo Sánchez,sanchro01,270.0
Rómulo Sánchez,sanchro01,270.0
Juan Díaz,diazju01,269.0
Diego Castillo,castidi01,268.0
Diego Castillo,castidi01,268.0
Diego Castillo,castidi01,268.0
Diego Castillo,castidi01,268.0
Diego Castillo,castidi01,268.0
Diego Castillo,castidi01,268.0
Pablo Sandoval,sandopa01,268.0
Pablo Sandoval,sandopa01,268.0
Pablo Sandoval,sandopa01,268.0
Pablo Sandoval,sandopa01,268.0
Pablo Sandoval,sandopa01,268.0
Pablo Sandoval,sandopa01,268.0
Pablo Sandoval,sandopa01,268.0
Pablo Sandoval,sandopa01,268.0
Pablo Sandoval,sandopa01,268.0
Pablo Sandoval,sandopa01,268.0
Pablo Sandoval,sandopa01,268.0
Pablo Sandoval,sandopa01,268.0
Pablo Sandoval,sandopa01,268.0
Pablo Sandoval,sandopa01,268.0
Miguel Cabrera,cabremi01,267.0
Miguel Cabrera,cabremi01,267.0
Miguel Cabrera,cabremi01,267.0
Miguel Cabrera,cabremi01,267.0
Miguel Cabrera,cabremi01,267.0
Miguel Cabrera,cabremi01,267.0
Miguel Cabrera,cabremi01,267.0
Miguel Cabrera,cabremi01,267.0
Miguel Cabrera,cabremi01,267.0
Miguel Cabrera,cabremi01,267.0
Miguel Cabrera,cabremi01,267.0
Miguel Cabrera,cabremi01,267.0
Miguel Cabrera,cabremi01,267.0
Miguel Cabrera,cabremi01,267.0
Miguel Cabrera,cabremi01,267.0
Miguel Cabrera,cabremi01,267.0
Miguel Cabrera,cabremi01,267.0
Miguel Cabrera,cabremi01,267.0
Miguel Cabrera,cabremi01,267.0
Miguel Cabrera,cabremi01,267.0
Miguel Cabrera,cabremi01,267.0
Phillippe Aumont,aumonph01,265.0
Phillippe Aumont,aumonph01,265.0
Phillippe Aumont,aumonph01,265.0
Phillippe Aumont,aumonph01,265.0
Ronel Blanco,blancro01,265.0
Ronel Blanco,blancro01,265.0
Ronel Blanco,blancro01,265.0
Luiz Gohara,goharlu01,265.0
Luiz Gohara,goharlu01,265.0
Brusdar Graterol,gratebr01,265.0
Brusdar Graterol,gratebr01,265.0
Brusdar Graterol,gratebr01,265.0
Brusdar Graterol,gratebr01,265.0
Brusdar Graterol,gratebr01,265.0
Kenley Jansen,janseke01,265.0
Kenley Jansen,janseke01,265.0
Kenley Jansen,janseke01,265.0
Kenley Jansen,janseke01,265.0
Kenley Jansen,janseke01,265.0
Kenley Jansen,janseke01,265.0
Kenley Jansen,janseke01,265.0
Kenley Jansen,janseke01,265.0
Kenley Jansen,janseke01,265.0
Kenley Jansen,janseke01,265.0
Kenley Jansen,janseke01,265.0
Kenley Jansen,janseke01,265.0
Kenley Jansen,janseke01,265.0
Kenley Jansen,janseke01,265.0
Kenley Jansen,janseke01,265.0
Adalberto Mejía,mejiaad01,265.0
Adalberto Mejía,mejiaad01,265.0
Adalberto Mejía,mejiaad01,265.0
Adalberto Mejía,mejiaad01,265.0
José Mijares,mijarjo01,265.0
José Mijares,mijarjo01,265.0
José Mijares,mijarjo01,265.0
José Mijares,mijarjo01,265.0
José Mijares,mijarjo01,265.0
José Mijares,mijarjo01,265.0
Reyes Moronta,moronre01,265.0
Reyes Moronta,moronre01,265.0
Reyes Moronta,moronre01,265.0
Reyes Moronta,moronre01,265.0
Reyes Moronta,moronre01,265.0
Reyes Moronta,moronre01,265.0
Angel Perdomo,perdoan01,265.0
Angel Perdomo,perdoan01,265.0
Angel Perdomo,perdoan01,265.0
Franmil Reyes,reyesfr01,265.0
Franmil Reyes,reyesfr01,265.0
Franmil Reyes,reyesfr01,265.0
Franmil Reyes,reyesfr01,265.0
Franmil Reyes,reyesfr01,265.0
Franmil Reyes,reyesfr01,265.0
Alfredo Simón,simonal01,265.0
Alfredo Simón,simonal01,265.0
Alfredo Simón,simonal01,265.0
Alfredo Simón,simonal01,265.0
Alfredo Simón,simonal01,265.0
Alfredo Simón,simonal01,265.0
Alfredo Simón,simonal01,265.0
Alfredo Simón,simonal01,265.0
Alfredo Simón,simonal01,265.0
José Valverde,valvejo01,265.0
José Valverde,valvejo01,265.0
José Valverde,valvejo01,265.0
José Valverde,valvejo01,265.0
José Valverde,valvejo01,265.0
José Valverde,valvejo01,265.0
José Valverde,valvejo01,265.0
José Valverde,valvejo01,265.0
José Valverde,valvejo01,265.0
José Valverde,valvejo01,265.0
José Valverde,valvejo01,265.0
José Valverde,valvejo01,265.0
Domingo Tapia,tapiado01,263.0
Domingo Tapia,tapiado01,263.0
Domingo Tapia,tapiado01,263.0
Domingo Tapia,tapiado01,263.0
Wily Peralta,peralwi01,261.0
Wily Peralta,peralwi01,261.0
Wily Peralta,peralwi01,261.0
Wily Peralta,peralwi01,261.0
Wily Peralta,peralwi01,261.0
Wily Peralta,peralwi01,261.0
Wily Peralta,peralwi01,261.0
Wily Peralta,peralwi01,261.0
Wily Peralta,peralwi01,261.0
Wily Peralta,peralwi01,261.0
Jiman Choi,choiji01,260.0
Jiman Choi,choiji01,260.0
Jiman Choi,choiji01,260.0
Jiman Choi,choiji01,260.0
Jiman Choi,choiji01,260.0
Jiman Choi,choiji01,260.0
Jiman Choi,choiji01,260.0
Jiman Choi,choiji01,260.0
Franklyn Germán,germafr01,260.0
Franklyn Germán,germafr01,260.0
Franklyn Germán,germafr01,260.0
Franklyn Germán,germafr01,260.0
Franklyn Germán,germafr01,260.0
Franklyn Germán,germafr01,260.0
Carlos Maldonado,maldoca03,260.0
Carlos Maldonado,maldoca03,260.0
Carlos Maldonado,maldoca03,260.0
Carlos Maldonado,maldoca03,260.0
Víctor Marté,martevi01,260.0
Víctor Marté,martevi01,260.0
Víctor Marté,martevi01,260.0
Víctor Marté,martevi01,260.0
Justin Masterson,masteju01,260.0
Justin Masterson,masteju01,260.0
Justin Masterson,masteju01,260.0
Justin Masterson,masteju01,260.0
Justin Masterson,masteju01,260.0
Justin Masterson,masteju01,260.0
Justin Masterson,masteju01,260.0
Justin Masterson,masteju01,260.0
Dustin Molleken,molledu01,260.0
Steven Moya,moyast01,260.0
Steven Moya,moyast01,260.0
Steven Moya,moyast01,260.0
Edgar Navarro,navared01,260.0
Carlos Peguero,pegueca01,260.0
Carlos Peguero,pegueca01,260.0
Carlos Peguero,pegueca01,260.0
Carlos Peguero,pegueca01,260.0
Carlos Peguero,pegueca01,260.0
Wily Mo Peña,penawi01,260.0
Wily Mo Peña,penawi01,260.0
Wily Mo Peña,penawi01,260.0
Wily Mo Peña,penawi01,260.0
Wily Mo Peña,penawi01,260.0
Wily Mo Peña,penawi01,260.0
Wily Mo Peña,penawi01,260.0
Wily Mo Peña,penawi01,260.0
Kai-Wei Teng,tengka01,260.0
Yasmany Tomás,tomasya01,260.0
Yasmany Tomás,tomasya01,260.0
Yasmany Tomás,tomasya01,260.0
Yasmany Tomás,tomasya01,260.0
Thyago Vieira,vieirth01,259.0
Thyago Vieira,vieirth01,259.0
Thyago Vieira,vieirth01,259.0
Thyago Vieira,vieirth01,259.0
Thyago Vieira,vieirth01,259.0
Aneurys Zabala,zabalan01,259.0
José Cisnero,cisnejo01,258.0
José Cisnero,cisnejo01,258.0
José Cisnero,cisnejo01,258.0
José Cisnero,cisnejo01,258.0
José Cisnero,cisnejo01,258.0
José Cisnero,cisnejo01,258.0
José Cisnero,cisnejo01,258.0
José Cisnero,cisnejo01,258.0
Gary Sánchez,sanchga02,258.0
Gary Sánchez,sanchga02,258.0
Gary Sánchez,sanchga02,258.0
Gary Sánchez,sanchga02,258.0
Gary Sánchez,sanchga02,258.0
Gary Sánchez,sanchga02,258.0
Gary Sánchez,sanchga02,258.0
Gary Sánchez,sanchga02,258.0
Gary Sánchez,sanchga02,258.0
Gary Sánchez,sanchga02,258.0
Jesús Tinoco,tinocje01,258.0
Jesús Tinoco,tinocje01,258.0
Jesús Tinoco,tinocje01,258.0
Jesús Tinoco,tinocje01,258.0
Jesús Tinoco,tinocje01,258.0
Jean Machi,machije01,257.0
Jean Machi,machije01,257.0
Jean Machi,machije01,257.0
Jean Machi,machije01,257.0
Jean Machi,machije01,257.0
Fernando Seguignol,seguife01,257.0
Fernando Seguignol,seguife01,257.0
Fernando Seguignol,seguife01,257.0
Fernando Seguignol,seguife01,257.0
Fernando Seguignol,seguife01,257.0
Francis Beltrán,beltrfr01,255.0
Francis Beltrán,beltrfr01,255.0
Francis Beltrán,beltrfr01,255.0
Enrique Burgos,burgoen02,255.0
Enrique Burgos,burgoen02,255.0
Joel Carreño,carrejo01,255.0
Joel Carreño,carrejo01,255.0
Alberto Castillo,castial02,255.0
Alberto Castillo,castial02,255.0
Alberto Castillo,castial02,255.0
Alberto Castillo,castial02,255.0
José Contreras,contrjo01,255.0
José Contreras,contrjo01,255.0
José Contreras,contrjo01,255.0
José Contreras,contrjo01,255.0
José Contreras,contrjo01,255.0
José Contreras,contrjo01,255.0
José Contreras,contrjo01,255.0
José Contreras,contrjo01,255.0
José Contreras,contrjo01,255.0
José Contreras,contrjo01,255.0
José Contreras,contrjo01,255.0
Wilmer Font,fontwi01,255.0
Wilmer Font,fontwi01,255.0
Wilmer Font,fontwi01,255.0
Wilmer Font,fontwi01,255.0
Wilmer Font,fontwi01,255.0
Wilmer Font,fontwi01,255.0
Darwinzon Hernández,hernada02,255.0
Darwinzon Hernández,hernada02,255.0
Darwinzon Hernández,hernada02,255.0
Darwinzon Hernández,hernada02,255.0
Carlos Hernández,hernaca04,255.0
Carlos Hernández,hernaca04,255.0
Carlos Hernández,hernaca04,255.0
Carlos Hernández,hernaca04,255.0
Carlos Hernández,hernaca04,255.0
Frankie Montas,montafr02,255.0
Frankie Montas,montafr02,255.0
Frankie Montas,montafr02,255.0
Frankie Montas,montafr02,255.0
Frankie Montas,montafr02,255.0
Frankie Montas,montafr02,255.0
Frankie Montas,montafr02,255.0
Frankie Montas,montafr02,255.0
Frankie Montas,montafr02,255.0
Salvador Perez,perezsa02,255.0
Salvador Perez,perezsa02,255.0
Salvador Perez,perezsa02,255.0
Salvador Perez,perezsa02,255.0
Salvador Perez,perezsa02,255.0
Salvador Perez,perezsa02,255.0
Salvador Perez,perezsa02,255.0
Salvador Perez,perezsa02,255.0
Salvador Perez,perezsa02,255.0
Salvador Perez,perezsa02,255.0
Salvador Perez,perezsa02,255.0
Salvador Perez,perezsa02,255.0
Salvador Perez,perezsa02,255.0
Johan Quezada,quezajo01,255.0
Johan Quezada,quezajo01,255.0
Denyi Reyes,reyesde02,255.0
Denyi Reyes,reyesde02,255.0
Esteban Yan,yanes01,255.0
Esteban Yan,yanes01,255.0
Esteban Yan,yanes01,255.0
Esteban Yan,yanes01,255.0
Esteban Yan,yanes01,255.0
Esteban Yan,yanes01,255.0
Esteban Yan,yanes01,255.0
Esteban Yan,yanes01,255.0
Esteban Yan,yanes01,255.0
Esteban Yan,yanes01,255.0
Esteban Yan,yanes01,255.0
Jairo Díaz,diazja01,254.0
Jairo Díaz,diazja01,254.0
Jairo Díaz,diazja01,254.0
Jairo Díaz,diazja01,254.0
Jairo Díaz,diazja01,254.0
José Castillo,castijo03,252.0
José Castillo,castijo03,252.0
José Castillo,castijo03,252.0
José Castillo,castijo03,252.0
Yusmeiro Petit,petityu01,252.0
Yusmeiro Petit,petityu01,252.0
Yusmeiro Petit,petityu01,252.0
Yusmeiro Petit,petityu01,252.0
Yusmeiro Petit,petityu01,252.0
Yusmeiro Petit,petityu01,252.0
Yusmeiro Petit,petityu01,252.0
Yusmeiro Petit,petityu01,252.0
Yusmeiro Petit,petityu01,252.0
Yusmeiro Petit,petityu01,252.0
Yusmeiro Petit,petityu01,252.0
Yusmeiro Petit,petityu01,252.0
Yusmeiro Petit,petityu01,252.0
Yusmeiro Petit,petityu01,252.0
José Abreu,abreujo02,250.0
José Abreu,abreujo02,250.0
José Abreu,abreujo02,250.0
José Abreu,abreujo02,250.0
José Abreu,abreujo02,250.0
José Abreu,abreujo02,250.0
José Abreu,abreujo02,250.0
José Abreu,abreujo02,250.0
José Abreu,abreujo02,250.0
José Abreu,abreujo02,250.0
José Abreu,abreujo02,250.0
Antonio Alfonseca,alfonan01,250.0
Antonio Alfonseca,alfonan01,250.0
Antonio Alfonseca,alfonan01,250.0
Antonio Alfonseca,alfonan01,250.0
Antonio Alfonseca,alfonan01,250.0
Antonio Alfonseca,alfonan01,250.0
Antonio Alfonseca,alfonan01,250.0
Antonio Alfonseca,alfonan01,250.0
Antonio Alfonseca,alfonan01,250.0
Antonio Alfonseca,alfonan01,250.0
Antonio Alfonseca,alfonan01,250.0
Pedro Álvarez,alvarpe01,250.0
Pedro Álvarez,alvarpe01,250.0
Pedro Álvarez,alvarpe01,250.0
Pedro Álvarez,alvarpe01,250.0
Pedro Álvarez,alvarpe01,250.0
Pedro Álvarez,alvarpe01,250.0
Pedro Álvarez,alvarpe01,250.0
Pedro Álvarez,alvarpe01,250.0
Pedro Álvarez,alvarpe01,250.0
Joaquin Benoit,benoijo01,250.0
Joaquin Benoit,benoijo01,250.0
Joaquin Benoit,benoijo01,250.0
Joaquin Benoit,benoijo01,250.0
Joaquin Benoit,benoijo01,250.0
Joaquin Benoit,benoijo01,250.0
Joaquin Benoit,benoijo01,250.0
Joaquin Benoit,benoijo01,250.0
Joaquin Benoit,benoijo01,250.0
Joaquin Benoit,benoijo01,250.0
Joaquin Benoit,benoijo01,250.0
Joaquin Benoit,benoijo01,250.0
Joaquin Benoit,benoijo01,250.0
Joaquin Benoit,benoijo01,250.0
Joaquin Benoit,benoijo01,250.0
Joaquin Benoit,benoijo01,250.0
Yhency Brazobán,brazoyh01,250.0
Yhency Brazobán,brazoyh01,250.0
Yhency Brazobán,brazoyh01,250.0
Yhency Brazobán,brazoyh01,250.0
Yhency Brazobán,brazoyh01,250.0
Yhency Brazobán,brazoyh01,250.0
César Cabral,cabrace01,250.0
César Cabral,cabrace01,250.0
César Cabral,cabrace01,250.0
Maikel Cleto,cletoma01,250.0
Maikel Cleto,cletoma01,250.0
Maikel Cleto,cletoma01,250.0
Maikel Cleto,cletoma01,250.0
Jerar Encarnación,encarje01,250.0
Michael Feliz,felizmi01,250.0
Michael Feliz,felizmi01,250.0
Michael Feliz,felizmi01,250.0
Michael Feliz,felizmi01,250.0
Michael Feliz,felizmi01,250.0
Michael Feliz,felizmi01,250.0
Michael Feliz,felizmi01,250.0
Michael Feliz,felizmi01,250.0
Frank Francisco,francfr01,250.0
Frank Francisco,francfr01,250.0
Frank Francisco,francfr01,250.0
Frank Francisco,francfr01,250.0
Frank Francisco,francfr01,250.0
Frank Francisco,francfr01,250.0
Frank Francisco,francfr01,250.0
Frank Francisco,francfr01,250.0
Frank Francisco,francfr01,250.0
Frank Francisco,francfr01,250.0
Rich Garcés,garceri01,250.0
Rich Garcés,garceri01,250.0
Rich Garcés,garceri01,250.0
Rich Garcés,garceri01,250.0
Rich Garcés,garceri01,250.0
Rich Garcés,garceri01,250.0
Rich Garcés,garceri01,250.0
Rich Garcés,garceri01,250.0
Rich Garcés,garceri01,250.0
Rich Garcés,garceri01,250.0
Avisaíl García,garciav01,250.0
Avisaíl García,garciav01,250.0
Avisaíl García,garciav01,250.0
Avisaíl García,garciav01,250.0
Avisaíl García,garciav01,250.0
Avisaíl García,garciav01,250.0
Avisaíl García,garciav01,250.0
Avisaíl García,garciav01,250.0
Avisaíl García,garciav01,250.0
Avisaíl García,garciav01,250.0
Avisaíl García,garciav01,250.0
Avisaíl García,garciav01,250.0
Avisaíl García,garciav01,250.0
Freddy García,garcifr03,250.0
Freddy García,garcifr03,250.0
Freddy García,garcifr03,250.0
Freddy García,garcifr03,250.0
Freddy García,garcifr03,250.0
Freddy García,garcifr03,250.0
Freddy García,garcifr03,250.0
Freddy García,garcifr03,250.0
Freddy García,garcifr03,250.0
Freddy García,garcifr03,250.0
Freddy García,garcifr03,250.0
Freddy García,garcifr03,250.0
Freddy García,garcifr03,250.0
Freddy García,garcifr03,250.0
Freddy García,garcifr03,250.0
Juan Jaime,jaimeju01,250.0
Juan Jaime,jaimeju01,250.0
Eloy Jiménez,jimenel02,250.0
Eloy Jiménez,jimenel02,250.0
Eloy Jiménez,jimenel02,250.0
Eloy Jiménez,jimenel02,250.0
Eloy Jiménez,jimenel02,250.0
Eloy Jiménez,jimenel02,250.0
Dae-ho Lee,leeda02,250.0
Bruce Maxwell,maxwebr01,250.0
Bruce Maxwell,maxwebr01,250.0
Bruce Maxwell,maxwebr01,250.0
J.C. Mejía,mejiaje02,250.0
J.C. Mejía,mejiaje02,250.0
J.C. Mejía,mejiaje02,250.0
Melvin Mercedes,merceme01,250.0
José Molina,molinjo01,250.0
José Molina,molinjo01,250.0
José Molina,molinjo01,250.0
José Molina,molinjo01,250.0
José Molina,molinjo01,250.0
José Molina,molinjo01,250.0
José Molina,molinjo01,250.0
José Molina,molinjo01,250.0
José Molina,molinjo01,250.0
José Molina,molinjo01,250.0
José Molina,molinjo01,250.0
José Molina,molinjo01,250.0
José Molina,molinjo01,250.0
José Molina,molinjo01,250.0
José Molina,molinjo01,250.0
Josh Naylor,naylojo01,250.0
Josh Naylor,naylojo01,250.0
Josh Naylor,naylojo01,250.0
Josh Naylor,naylojo01,250.0
Josh Naylor,naylojo01,250.0
Josh Naylor,naylojo01,250.0
Juan Nicasio,nicasju01,250.0
Juan Nicasio,nicasju01,250.0
Juan Nicasio,nicasju01,250.0
Juan Nicasio,nicasju01,250.0
Juan Nicasio,nicasju01,250.0
Juan Nicasio,nicasju01,250.0
Juan Nicasio,nicasju01,250.0
Juan Nicasio,nicasju01,250.0
Juan Nicasio,nicasju01,250.0
Juan Nicasio,nicasju01,250.0
Iván Nova,novaiv01,250.0
Iván Nova,novaiv01,250.0
Iván Nova,novaiv01,250.0
Iván Nova,novaiv01,250.0
Iván Nova,novaiv01,250.0
Iván Nova,novaiv01,250.0
Iván Nova,novaiv01,250.0
Iván Nova,novaiv01,250.0
Iván Nova,novaiv01,250.0
Iván Nova,novaiv01,250.0
Iván Nova,novaiv01,250.0
Luis Oviedo,oviedlu01,250.0
Ronny Paulino,pauliro01,250.0
Ronny Paulino,pauliro01,250.0
Ronny Paulino,pauliro01,250.0
Ronny Paulino,pauliro01,250.0
Ronny Paulino,pauliro01,250.0
Ronny Paulino,pauliro01,250.0
Ronny Paulino,pauliro01,250.0
Ronny Paulino,pauliro01,250.0
Dennys Reyes,reyesde01,250.0
Dennys Reyes,reyesde01,250.0
Dennys Reyes,reyesde01,250.0
Dennys Reyes,reyesde01,250.0
Dennys Reyes,reyesde01,250.0
Dennys Reyes,reyesde01,250.0
Dennys Reyes,reyesde01,250.0
Dennys Reyes,reyesde01,250.0
Dennys Reyes,reyesde01,250.0
Dennys Reyes,reyesde01,250.0
Dennys Reyes,reyesde01,250.0
Dennys Reyes,reyesde01,250.0
Dennys Reyes,reyesde01,250.0
Dennys Reyes,reyesde01,250.0
Dennys Reyes,reyesde01,250.0
Aneury Rodríguez,rodrian01,250.0
Aneury Rodríguez,rodrian01,250.0
Ryan Rowland-Smith,rowlary01,250.0
Ryan Rowland-Smith,rowlary01,250.0
Ryan Rowland-Smith,rowlary01,250.0
Ryan Rowland-Smith,rowlary01,250.0
Ryan Rowland-Smith,rowlary01,250.0
Hyun Jin Ryu,ryuhy01,250.0
Hyun Jin Ryu,ryuhy01,250.0
Hyun Jin Ryu,ryuhy01,250.0
Hyun Jin Ryu,ryuhy01,250.0
Hyun Jin Ryu,ryuhy01,250.0
Hyun Jin Ryu,ryuhy01,250.0
Hyun Jin Ryu,ryuhy01,250.0
Hyun Jin Ryu,ryuhy01,250.0
Hyun Jin Ryu,ryuhy01,250.0
Hyun Jin Ryu,ryuhy01,250.0
Michael Soroka,sorokmi01,250.0
Michael Soroka,sorokmi01,250.0
Michael Soroka,sorokmi01,250.0
Michael Soroka,sorokmi01,250.0
Michael Soroka,sorokmi01,250.0
Jorge Alfaro,alfarjo01,249.0
Jorge Alfaro,alfarjo01,249.0
Jorge Alfaro,alfarjo01,249.0
Jorge Alfaro,alfarjo01,249.0
Jorge Alfaro,alfarjo01,249.0
Jorge Alfaro,alfarjo01,249.0
Jorge Alfaro,alfarjo01,249.0
Jorge Alfaro,alfarjo01,249.0
Francis Martes,martefr01,249.0
José Mujica,mujicjo01,249.0
Luis Garcia,garcilu05,248.0
Luis Garcia,garcilu05,248.0
Luis Garcia,garcilu05,248.0
Luis Garcia,garcilu05,248.0
Joan Adon,adonjo01,247.0
Joan Adon,adonjo01,247.0
Joan Adon,adonjo01,247.0
Joan Adon,adonjo01,247.0
Jonathan Schoop,schoojo01,247.0
Jonathan Schoop,schoojo01,247.0
Jonathan Schoop,schoojo01,247.0
Jonathan Schoop,schoojo01,247.0
Jonathan Schoop,schoojo01,247.0
Jonathan Schoop,schoojo01,247.0
Jonathan Schoop,schoojo01,247.0
Jonathan Schoop,schoojo01,247.0
Jonathan Schoop,schoojo01,247.0
Jonathan Schoop,schoojo01,247.0
Jonathan Schoop,schoojo01,247.0
Jorge Guzmán,guzmajo04,246.0
Jorge Guzmán,guzmajo04,246.0
Juan Acevedo,aceveju01,245.0
Juan Acevedo,aceveju01,245.0
Juan Acevedo,aceveju01,245.0
Juan Acevedo,aceveju01,245.0
Juan Acevedo,aceveju01,245.0
Juan Acevedo,aceveju01,245.0
Juan Acevedo,aceveju01,245.0
Juan Acevedo,aceveju01,245.0
Erick Almonte,almoner01,245.0
Erick Almonte,almoner01,245.0
Erick Almonte,almoner01,245.0
José Alvarado,alvarjo03,245.0
José Alvarado,alvarjo03,245.0
José Alvarado,alvarjo03,245.0
José Alvarado,alvarjo03,245.0
José Alvarado,alvarjo03,245.0
José Alvarado,alvarjo03,245.0
José Alvarado,alvarjo03,245.0
José Alvarado,alvarjo03,245.0
Tavo Álvarez,alvarta01,245.0
Tavo Álvarez,alvarta01,245.0
Arquimedes Caminero,caminar01,245.0
Arquimedes Caminero,caminar01,245.0
Arquimedes Caminero,caminar01,245.0
